YEAR,QUARTER,MONTH,DATE,STORE_ID,STORE_NAME,STORE_SIZE,REGION,PRODUCT_ID,BRAND,PRODUCT_CATEGORY,PRODUCT_DIVISION,PRODUCT_NAME,SELLING_PRICE_PER_UNIT,UNITS_SOLD,COST_PER_UNIT
2024,1,1,2024-01-14 0:00,81,OBQH,91812,East,33,Novex,Safety Gear,Tools,Item T_2,82.69,5,49.56
2024,1,1,2024-01-14 0:00,71,LSYH,89550,West,56,Vetra,Fitness,Sports,Item K_4,118.0608,5,51.6339
2024,1,1,2024-01-14 0:00,84,ABCX,16434,North,83,Lumix,Team Sports,Sports,Item R_4,71.2164,4,30.4878
2024,1,1,2024-01-14 0:00,1,MTMA,49251,North,121,Fynix,Plants,Gardening,Item I_8,95.7922,5,56.419
2024,1,1,2024-01-14 0:00,54,XPLF,72961,South,123,Solvo,Plants,Gardening,Item S_5,68.2344,1,42.2032
2024,1,1,2024-01-14 0:00,11,XGOY,27482,North,152,Zentra,Beverages,Food,Item S_10,8.5547,5,2.5957
2024,1,1,2024-01-14 0:00,40,ILBC,24444,East,154,Kryta,Beverages,Food,Item A_9,29.2799,5,16.1406
2024,1,1,2024-01-15 0:00,1,MTMA,49251,North,5,Vetra,Shirts,Apparel,Item P_3,134.16,5,59.946
2024,1,1,2024-01-15 0:00,46,CRYM,89860,East,18,Vetra,Shoes,Apparel,Item J_4,254.3528,5,90.0735
2024,1,1,2024-01-15 0:00,45,IEQX,84350,West,43,Solvo,Power Tools,Tools,Item Q_2,160.16,5,71.7392
2024,1,1,2024-01-15 0:00,54,XPLF,72961,South,59,Novex,Fitness,Sports,Item C_3,121.84,4,63.14
2024,1,1,2024-01-15 0:00,71,LSYH,89550,West,61,Solvo,Fitness,Sports,Item M,137.3216,5,65.936
2024,1,1,2024-01-15 0:00,40,ILBC,24444,East,79,Quanta,Team Sports,Sports,Item D_3,149.8547,4,70.6755
2024,1,1,2024-01-15 0:00,23,NAAP,81228,East,80,Dexon,Team Sports,Sports,Item B_2,87.6894,3,51.1929
2024,1,1,2024-01-15 0:00,84,ABCX,16434,North,90,Lumix,Decor,Gardening,Item R_5,166.6272,5,83.7012
2024,1,1,2024-01-15 0:00,11,XGOY,27482,North,104,Trion,Decor,Gardening,Item D_7,114.2262,3,68.191
2024,1,1,2024-01-15 0:00,81,OBQH,91812,East,129,Dexon,Pantry,Food,Item N_5,17.6154,5,7.227
2024,1,1,2024-01-16 0:00,11,XGOY,27482,North,25,Trion,Safety Gear,Tools,Item P_5,79.5267,1,32.4805
2024,1,1,2024-01-16 0:00,81,OBQH,91812,East,60,Zentra,Fitness,Sports,Item A_2,59.792,3,18.5234
2024,1,1,2024-01-16 0:00,45,IEQX,84350,West,76,Zentra,Team Sports,Sports,Item N_2,194.9704,1,73.8714
2024,1,1,2024-01-16 0:00,54,XPLF,72961,South,82,Fynix,Team Sports,Sports,Item J_7,79.8074,3,55.44
2024,1,1,2024-01-16 0:00,71,LSYH,89550,West,85,Quanta,Team Sports,Sports,Item G_8,176.2536,1,82.4775
2024,1,1,2024-01-16 0:00,1,MTMA,49251,North,100,Novex,Decor,Gardening,Item J_9,17.05,5,9.38
2024,1,1,2024-01-16 0:00,46,CRYM,89860,East,114,Quanta,Garden Tools,Gardening,Item A_5,22.7218,5,13.839
2024,1,1,2024-01-16 0:00,40,ILBC,24444,East,118,Zentra,Plants,Gardening,Item A_6,73.6694,5,49.0153
2024,1,1,2024-01-16 0:00,84,ABCX,16434,North,126,Zentra,Plants,Gardening,Item C_7,13.029,1,4.8177
2024,1,1,2024-01-16 0:00,23,NAAP,81228,East,129,Dexon,Pantry,Food,Item N_5,17.6154,3,7.227
2024,1,1,2024-01-17 0:00,11,XGOY,27482,North,8,Quanta,Shirts,Apparel,Item K,57.6079,1,35.784
2024,1,1,2024-01-17 0:00,40,ILBC,24444,East,11,Lumix,Shirts,Apparel,Item T,223.4208,2,91.2696
2024,1,1,2024-01-17 0:00,81,OBQH,91812,East,55,Lumix,Fitness,Sports,Item R_2,84.1194,2,40.5654
2024,1,1,2024-01-17 0:00,45,IEQX,84350,West,77,Quanta,Team Sports,Sports,Item P_9,97.5822,2,41.5485
2024,1,1,2024-01-17 0:00,84,ABCX,16434,North,92,Lumix,Decor,Gardening,Item C_4,129.132,1,67.0038
2024,1,1,2024-01-17 0:00,1,MTMA,49251,North,120,Trion,Plants,Gardening,Item F_2,28.7199,1,12.559
2024,1,1,2024-01-17 0:00,71,LSYH,89550,West,134,Fynix,Pantry,Food,Item B_5,22.8006,2,16.28
2024,1,1,2024-01-17 0:00,23,NAAP,81228,East,140,Quanta,Pantry,Food,Item D_9,27.3671,1,8.6835
2024,1,1,2024-01-17 0:00,46,CRYM,89860,East,150,Kryta,Beverages,Food,Item K_10,8.0396,4,2.842
2024,1,1,2024-01-17 0:00,54,XPLF,72961,South,164,Trion,Snacks,Food,Item S_11,18.7704,3,6.6595
2024,1,1,2024-01-18 0:00,11,XGOY,27482,North,8,Quanta,Shirts,Apparel,Item K,57.6079,1,35.784
2024,1,1,2024-01-18 0:00,46,CRYM,89860,East,11,Lumix,Shirts,Apparel,Item T,223.4208,2,91.2696
2024,1,1,2024-01-18 0:00,23,NAAP,81228,East,32,Solvo,Safety Gear,Tools,Item E_2,28.652,5,18.408
2024,1,1,2024-01-18 0:00,40,ILBC,24444,East,32,Solvo,Safety Gear,Tools,Item E_2,28.652,1,18.408
2024,1,1,2024-01-18 0:00,71,LSYH,89550,West,38,Zentra,Power Tools,Tools,Item E_3,153.6008,5,64.8521
2024,1,1,2024-01-18 0:00,45,IEQX,84350,West,42,Solvo,Power Tools,Tools,Item I_4,109.0648,5,68.3904
2024,1,1,2024-01-18 0:00,54,XPLF,72961,South,90,Lumix,Decor,Gardening,Item R_5,166.6272,1,83.7012
2024,1,1,2024-01-18 0:00,1,MTMA,49251,North,125,Dexon,Plants,Gardening,Item E_8,123.2874,5,52.2918
2024,1,1,2024-01-18 0:00,84,ABCX,16434,North,142,Zentra,Pantry,Food,Item S_9,9.2718,2,5.7974
2024,1,1,2024-01-18 0:00,81,OBQH,91812,East,144,Quanta,Beverages,Food,Item A_8,11.6596,3,6.468
2024,1,1,2024-01-19 0:00,81,OBQH,91812,East,20,Dexon,Shoes,Apparel,Item P_4,200.6136,5,106.8111
2024,1,1,2024-01-19 0:00,40,ILBC,24444,East,33,Novex,Safety Gear,Tools,Item T_2,82.69,5,49.56
2024,1,1,2024-01-19 0:00,71,LSYH,89550,West,42,Solvo,Power Tools,Tools,Item I_4,109.0648,2,68.3904
2024,1,1,2024-01-19 0:00,54,XPLF,72961,South,67,Novex,Team Sports,Sports,Item H_4,159.89,3,105.35
2024,1,1,2024-01-19 0:00,84,ABCX,16434,North,73,Fynix,Team Sports,Sports,Item K_6,204.2302,5,117.975
2024,1,1,2024-01-19 0:00,46,CRYM,89860,East,75,Lumix,Team Sports,Sports,Item O_7,82.2018,4,46.869
2024,1,1,2024-01-19 0:00,23,NAAP,81228,East,123,Solvo,Plants,Gardening,Item S_5,68.2344,3,42.2032
2024,1,1,2024-01-19 0:00,1,MTMA,49251,North,132,Trion,Pantry,Food,Item G_9,14.4342,4,9.576
2024,1,1,2024-01-19 0:00,11,XGOY,27482,North,148,Quanta,Beverages,Food,Item K_9,13.8947,3,5.4285
2024,1,1,2024-01-19 0:00,45,IEQX,84350,West,157,Quanta,Snacks,Food,Item N_7,11.9583,1,4.284
2024,1,1,2024-01-20 0:00,11,XGOY,27482,North,27,Fynix,Safety Gear,Tools,Item O_2,193.5454,4,124.685
2024,1,1,2024-01-20 0:00,84,ABCX,16434,North,27,Fynix,Safety Gear,Tools,Item O_2,193.5454,4,124.685
2024,1,1,2024-01-20 0:00,46,CRYM,89860,East,29,Zentra,Safety Gear,Tools,Item P_6,169.3568,1,66.0843
2024,1,1,2024-01-20 0:00,54,XPLF,72961,South,46,Kryta,Power Tools,Tools,Item G_4,117.4428,2,74.3918
2024,1,1,2024-01-20 0:00,81,OBQH,91812,East,50,Zentra,Power Tools,Tools,Item Q_3,24.0279,3,10.5747
2024,1,1,2024-01-20 0:00,1,MTMA,49251,North,65,Zentra,Fitness,Sports,Item K_5,170.1749,4,114.0492
2024,1,1,2024-01-20 0:00,45,IEQX,84350,West,110,Solvo,Garden Tools,Gardening,Item C_5,35.9944,2,24.544
2024,1,1,2024-01-20 0:00,71,LSYH,89550,West,111,Kryta,Garden Tools,Gardening,Item D_8,25.149,5,14.0728
2024,1,1,2024-01-20 0:00,23,NAAP,81228,East,152,Zentra,Beverages,Food,Item S_10,8.5547,1,2.5957
2024,1,1,2024-01-20 0:00,40,ILBC,24444,East,162,Trion,Snacks,Food,Item B_6,21.9285,5,11.4855
2024,1,1,2024-01-21 0:00,84,ABCX,16434,North,3,Novex,Shirts,Apparel,Item Q,224.01,5,135.27
2024,1,1,2024-01-21 0:00,45,IEQX,84350,West,76,Zentra,Team Sports,Sports,Item N_2,194.9704,4,73.8714
2024,1,1,2024-01-21 0:00,81,OBQH,91812,East,102,Vetra,Decor,Gardening,Item Q_4,61.8176,5,32.754
2024,1,1,2024-01-21 0:00,1,MTMA,49251,North,107,Dexon,Garden Tools,Gardening,Item A_4,76.1124,3,29.0169
2024,1,1,2024-01-21 0:00,46,CRYM,89860,East,119,Quanta,Plants,Gardening,Item L_4,141.3572,4,65.016
2024,1,1,2024-01-21 0:00,71,LSYH,89550,West,131,Zentra,Pantry,Food,Item P_11,19.7859,2,6.5347
2024,1,1,2024-01-21 0:00,11,XGOY,27482,North,137,Fynix,Pantry,Food,Item R_6,15.2958,5,9.812
2024,1,1,2024-01-21 0:00,40,ILBC,24444,East,147,Lumix,Beverages,Food,Item K_8,13.1376,4,4.3146
2024,1,1,2024-01-21 0:00,23,NAAP,81228,East,151,Quanta,Beverages,Food,Item E_9,27.8512,2,18.9735
2024,1,1,2024-01-21 0:00,54,XPLF,72961,South,155,Trion,Beverages,Food,Item I_9,8.5338,3,3.591
2024,1,1,2024-01-22 0:00,84,ABCX,16434,North,12,Lumix,Shoes,Apparel,Item J_2,60.843,4,30.141
2024,1,1,2024-01-22 0:00,40,ILBC,24444,East,42,Solvo,Power Tools,Tools,Item I_4,109.0648,5,68.3904
2024,1,1,2024-01-22 0:00,81,OBQH,91812,East,45,Novex,Power Tools,Tools,Item L,85.96,3,45.13
2024,1,1,2024-01-22 0:00,71,LSYH,89550,West,69,Novex,Team Sports,Sports,Item O_6,188.13,5,79.14
2024,1,1,2024-01-22 0:00,46,CRYM,89860,East,71,Vetra,Team Sports,Sports,Item E_4,151.1952,1,49.1722
2024,1,1,2024-01-22 0:00,23,NAAP,81228,East,74,Vetra,Team Sports,Sports,Item H_5,190.8712,5,126.6694
2024,1,1,2024-01-22 0:00,54,XPLF,72961,South,110,Solvo,Garden Tools,Gardening,Item C_5,35.9944,5,24.544
2024,1,1,2024-01-22 0:00,11,XGOY,27482,North,122,Novex,Plants,Gardening,Item M_3,107.72,5,61.25
2024,1,1,2024-01-22 0:00,1,MTMA,49251,North,126,Zentra,Plants,Gardening,Item C_7,13.029,4,4.8177
2024,1,1,2024-01-22 0:00,45,IEQX,84350,West,126,Zentra,Plants,Gardening,Item C_7,13.029,3,4.8177
2024,1,1,2024-01-23 0:00,84,ABCX,16434,North,8,Quanta,Shirts,Apparel,Item K,57.6079,4,35.784
2024,1,1,2024-01-23 0:00,11,XGOY,27482,North,19,Vetra,Shoes,Apparel,Item G_2,275.9328,5,88.5079
2024,1,1,2024-01-23 0:00,54,XPLF,72961,South,21,Solvo,Shoes,Apparel,Item J_5,66.5912,2,20.4568
2024,1,1,2024-01-23 0:00,81,OBQH,91812,East,42,Solvo,Power Tools,Tools,Item I_4,109.0648,3,68.3904
2024,1,1,2024-01-23 0:00,46,CRYM,89860,East,55,Lumix,Fitness,Sports,Item R_2,84.1194,2,40.5654
2024,1,1,2024-01-23 0:00,45,IEQX,84350,West,93,Lumix,Decor,Gardening,Item D_5,145.4622,2,48.1134
2024,1,1,2024-01-23 0:00,40,ILBC,24444,East,94,Novex,Decor,Gardening,Item S_4,95.88,4,52.58
2024,1,1,2024-01-23 0:00,23,NAAP,81228,East,97,Solvo,Decor,Gardening,Item N_3,43.8048,4,17.7216
2024,1,1,2024-01-23 0:00,71,LSYH,89550,West,106,Lumix,Garden Tools,Gardening,Item I_7,157.1922,2,80.1618
2024,1,1,2024-01-23 0:00,1,MTMA,49251,North,127,Trion,Plants,Gardening,Item P_10,152.5194,1,52.0125
2024,1,1,2024-01-24 0:00,40,ILBC,24444,East,35,Lumix,Safety Gear,Tools,Item I_2,93.1974,2,35.7408
2024,1,1,2024-01-24 0:00,1,MTMA,49251,North,59,Novex,Fitness,Sports,Item C_3,121.84,2,63.14
2024,1,1,2024-01-24 0:00,71,LSYH,89550,West,65,Zentra,Fitness,Sports,Item K_5,170.1749,5,114.0492
2024,1,1,2024-01-24 0:00,23,NAAP,81228,East,84,Lumix,Team Sports,Sports,Item H_7,126.6126,3,50.2554
2024,1,1,2024-01-24 0:00,46,CRYM,89860,East,97,Solvo,Decor,Gardening,Item N_3,43.8048,3,17.7216
2024,1,1,2024-01-24 0:00,45,IEQX,84350,West,118,Zentra,Plants,Gardening,Item A_6,73.6694,1,49.0153
2024,1,1,2024-01-24 0:00,11,XGOY,27482,North,126,Zentra,Plants,Gardening,Item C_7,13.029,1,4.8177
2024,1,1,2024-01-24 0:00,81,OBQH,91812,East,129,Dexon,Pantry,Food,Item N_5,17.6154,3,7.227
2024,1,1,2024-01-24 0:00,84,ABCX,16434,North,146,Vetra,Beverages,Food,Item P_12,6.448,4,2.1321
2024,1,1,2024-01-24 0:00,54,XPLF,72961,South,153,Lumix,Beverages,Food,Item D_10,25.2042,1,10.5774
2024,1,1,2024-01-25 0:00,84,ABCX,16434,North,6,Lumix,Shirts,Apparel,Item G,200.3382,3,79.815
2024,1,1,2024-01-25 0:00,11,XGOY,27482,North,7,Fynix,Shirts,Apparel,Item F,67.681,3,48.73
2024,1,1,2024-01-25 0:00,1,MTMA,49251,North,12,Lumix,Shoes,Apparel,Item J_2,60.843,3,30.141
2024,1,1,2024-01-25 0:00,45,IEQX,84350,West,32,Solvo,Safety Gear,Tools,Item E_2,28.652,2,18.408
2024,1,1,2024-01-25 0:00,71,LSYH,89550,West,61,Solvo,Fitness,Sports,Item M,137.3216,4,65.936
2024,1,1,2024-01-25 0:00,23,NAAP,81228,East,78,Lumix,Team Sports,Sports,Item H_6,47.1036,1,31.7322
2024,1,1,2024-01-25 0:00,81,OBQH,91812,East,119,Quanta,Plants,Gardening,Item L_4,141.3572,3,65.016
2024,1,1,2024-01-25 0:00,46,CRYM,89860,East,131,Zentra,Pantry,Food,Item P_11,19.7859,4,6.5347
2024,1,1,2024-01-25 0:00,54,XPLF,72961,South,147,Lumix,Beverages,Food,Item K_8,13.1376,4,4.3146
2024,1,1,2024-01-25 0:00,40,ILBC,24444,East,153,Lumix,Beverages,Food,Item D_10,25.2042,1,10.5774
2024,1,1,2024-01-26 0:00,54,XPLF,72961,South,12,Lumix,Shoes,Apparel,Item J_2,60.843,5,30.141
2024,1,1,2024-01-26 0:00,46,CRYM,89860,East,17,Kryta,Shoes,Apparel,Item J_3,234.1281,4,127.1158
2024,1,1,2024-01-26 0:00,11,XGOY,27482,North,42,Solvo,Power Tools,Tools,Item I_4,109.0648,4,68.3904
2024,1,1,2024-01-26 0:00,23,NAAP,81228,East,54,Kryta,Fitness,Sports,Item P_8,122.0383,4,51.3716
2024,1,1,2024-01-26 0:00,1,MTMA,49251,North,59,Novex,Fitness,Sports,Item C_3,121.84,4,63.14
2024,1,1,2024-01-26 0:00,40,ILBC,24444,East,63,Quanta,Fitness,Sports,Item G_5,88.2607,1,48.3945
2024,1,1,2024-01-26 0:00,84,ABCX,16434,North,66,Kryta,Fitness,Sports,Item B,145.8339,3,93.8938
2024,1,1,2024-01-26 0:00,71,LSYH,89550,West,139,Dexon,Pantry,Food,Item S_8,14.7594,4,4.5837
2024,1,1,2024-01-26 0:00,81,OBQH,91812,East,139,Dexon,Pantry,Food,Item S_8,14.7594,2,4.5837
2024,1,1,2024-01-26 0:00,45,IEQX,84350,West,141,Vetra,Pantry,Food,Item N_6,20.0304,2,9.5893
2024,1,1,2024-01-27 0:00,1,MTMA,49251,North,15,Trion,Shoes,Apparel,Item H,142.3125,5,72.1145
2024,1,1,2024-01-27 0:00,54,XPLF,72961,South,16,Zentra,Shoes,Apparel,Item H_2,194.5765,5,88.8295
2024,1,1,2024-01-27 0:00,84,ABCX,16434,North,19,Vetra,Shoes,Apparel,Item G_2,275.9328,1,88.5079
2024,1,1,2024-01-27 0:00,40,ILBC,24444,East,46,Kryta,Power Tools,Tools,Item G_4,117.4428,3,74.3918
2024,1,1,2024-01-27 0:00,71,LSYH,89550,West,69,Novex,Team Sports,Sports,Item O_6,188.13,4,79.14
2024,1,1,2024-01-27 0:00,45,IEQX,84350,West,86,Zentra,Decor,Gardening,Item K_7,175.2047,5,68.9527
2024,1,1,2024-01-27 0:00,23,NAAP,81228,East,101,Kryta,Decor,Gardening,Item O_8,77.5579,1,35.6524
2024,1,1,2024-01-27 0:00,11,XGOY,27482,North,117,Fynix,Plants,Gardening,Item O_9,68.635,1,29.051
2024,1,1,2024-01-27 0:00,81,OBQH,91812,East,150,Kryta,Beverages,Food,Item K_10,8.0396,1,2.842
2024,1,1,2024-01-27 0:00,46,CRYM,89860,East,164,Trion,Snacks,Food,Item S_11,18.7704,1,6.6595
2024,1,1,2024-01-28 0:00,23,NAAP,81228,East,20,Dexon,Shoes,Apparel,Item P_4,200.6136,5,106.8111
2024,1,1,2024-01-28 0:00,54,XPLF,72961,South,26,Quanta,Safety Gear,Tools,Item D,16.2019,1,7.3605
2024,1,1,2024-01-28 0:00,40,ILBC,24444,East,77,Quanta,Team Sports,Sports,Item P_9,97.5822,2,41.5485
2024,1,1,2024-01-28 0:00,84,ABCX,16434,North,79,Quanta,Team Sports,Sports,Item D_3,149.8547,5,70.6755
2024,1,1,2024-01-28 0:00,45,IEQX,84350,West,83,Lumix,Team Sports,Sports,Item R_4,71.2164,2,30.4878
2024,1,1,2024-01-28 0:00,71,LSYH,89550,West,98,Vetra,Decor,Gardening,Item J_8,132.6104,4,40.1288
2024,1,1,2024-01-28 0:00,81,OBQH,91812,East,122,Novex,Plants,Gardening,Item M_3,107.72,4,61.25
2024,1,1,2024-01-28 0:00,46,CRYM,89860,East,125,Dexon,Plants,Gardening,Item E_8,123.2874,3,52.2918
2024,1,1,2024-01-28 0:00,11,XGOY,27482,North,131,Zentra,Pantry,Food,Item P_11,19.7859,5,6.5347
2024,1,1,2024-01-28 0:00,1,MTMA,49251,North,153,Lumix,Beverages,Food,Item D_10,25.2042,4,10.5774
2024,1,1,2024-01-29 0:00,84,ABCX,16434,North,50,Zentra,Power Tools,Tools,Item Q_3,24.0279,1,10.5747
2024,1,1,2024-01-29 0:00,1,MTMA,49251,North,79,Quanta,Team Sports,Sports,Item D_3,149.8547,1,70.6755
2024,1,1,2024-01-29 0:00,23,NAAP,81228,East,79,Quanta,Team Sports,Sports,Item D_3,149.8547,2,70.6755
2024,1,1,2024-01-29 0:00,54,XPLF,72961,South,83,Lumix,Team Sports,Sports,Item R_4,71.2164,4,30.4878
2024,1,1,2024-01-29 0:00,46,CRYM,89860,East,88,Zentra,Decor,Gardening,Item I_6,56.9741,3,26.8963
2024,1,1,2024-01-29 0:00,71,LSYH,89550,West,103,Fynix,Decor,Gardening,Item J_10,112.4978,1,48.642
2024,1,1,2024-01-29 0:00,45,IEQX,84350,West,106,Lumix,Garden Tools,Gardening,Item I_7,157.1922,2,80.1618
2024,1,1,2024-01-29 0:00,11,XGOY,27482,North,113,Quanta,Garden Tools,Gardening,Item L_3,145.7347,4,73.5525
2024,1,1,2024-01-29 0:00,40,ILBC,24444,East,120,Trion,Plants,Gardening,Item F_2,28.7199,1,12.559
2024,1,1,2024-01-29 0:00,81,OBQH,91812,East,135,Kryta,Pantry,Food,Item J_11,21.21,4,12.6812
2024,1,1,2024-01-30 0:00,40,ILBC,24444,East,35,Lumix,Safety Gear,Tools,Item I_2,93.1974,4,35.7408
2024,1,1,2024-01-30 0:00,71,LSYH,89550,West,36,Solvo,Power Tools,Tools,Item R,30.4928,4,20.1968
2024,1,1,2024-01-30 0:00,45,IEQX,84350,West,43,Solvo,Power Tools,Tools,Item Q_2,160.16,3,71.7392
2024,1,1,2024-01-30 0:00,81,OBQH,91812,East,47,Zentra,Power Tools,Tools,Item L_2,159.7921,3,63.4684
2024,1,1,2024-01-30 0:00,11,XGOY,27482,North,68,Lumix,Team Sports,Sports,Item T_5,167.7288,2,88.1382
2024,1,1,2024-01-30 0:00,23,NAAP,81228,East,99,Solvo,Decor,Gardening,Item A_3,169.2496,2,95.836
2024,1,1,2024-01-30 0:00,1,MTMA,49251,North,112,Quanta,Garden Tools,Gardening,Item N_4,175.2854,1,77.7315
2024,1,1,2024-01-30 0:00,46,CRYM,89860,East,113,Quanta,Garden Tools,Gardening,Item L_3,145.7347,4,73.5525
2024,1,1,2024-01-30 0:00,84,ABCX,16434,North,150,Kryta,Beverages,Food,Item K_10,8.0396,1,2.842
2024,1,1,2024-01-30 0:00,54,XPLF,72961,South,152,Zentra,Beverages,Food,Item S_10,8.5547,5,2.5957
2024,1,1,2024-01-31 0:00,46,CRYM,89860,East,1,Zentra,Shirts,Apparel,Item P,190.2436,1,106.1813
2024,1,1,2024-01-31 0:00,84,ABCX,16434,North,19,Vetra,Shoes,Apparel,Item G_2,275.9328,2,88.5079
2024,1,1,2024-01-31 0:00,71,LSYH,89550,West,26,Quanta,Safety Gear,Tools,Item D,16.2019,3,7.3605
2024,1,1,2024-01-31 0:00,54,XPLF,72961,South,58,Fynix,Fitness,Sports,Item N,93.7146,5,65.12
2024,1,1,2024-01-31 0:00,23,NAAP,81228,East,78,Lumix,Team Sports,Sports,Item H_6,47.1036,1,31.7322
2024,1,1,2024-01-31 0:00,81,OBQH,91812,East,84,Lumix,Team Sports,Sports,Item H_7,126.6126,1,50.2554
2024,1,1,2024-01-31 0:00,1,MTMA,49251,North,112,Quanta,Garden Tools,Gardening,Item N_4,175.2854,1,77.7315
2024,1,1,2024-01-31 0:00,40,ILBC,24444,East,120,Trion,Plants,Gardening,Item F_2,28.7199,2,12.559
2024,1,1,2024-01-31 0:00,11,XGOY,27482,North,128,Dexon,Pantry,Food,Item B_4,20.4102,3,7.9893
2024,1,1,2024-01-31 0:00,45,IEQX,84350,West,143,Quanta,Beverages,Food,Item M_4,8.4563,4,4.9455
2024,1,2,2024-02-01 0:00,81,OBQH,91812,East,39,Lumix,Power Tools,Tools,Item I_3,89.1276,5,54.7536
2024,1,2,2024-02-01 0:00,71,LSYH,89550,West,55,Lumix,Fitness,Sports,Item R_2,84.1194,5,40.5654
2024,1,2,2024-02-01 0:00,54,XPLF,72961,South,61,Solvo,Fitness,Sports,Item M,137.3216,4,65.936
2024,1,2,2024-02-01 0:00,45,IEQX,84350,West,79,Quanta,Team Sports,Sports,Item D_3,149.8547,4,70.6755
2024,1,2,2024-02-01 0:00,23,NAAP,81228,East,105,Dexon,Decor,Gardening,Item Q_5,112.0674,2,53.7075
2024,1,2,2024-02-01 0:00,11,XGOY,27482,North,108,Quanta,Garden Tools,Gardening,Item E_7,116.6578,4,42.4095
2024,1,2,2024-02-01 0:00,40,ILBC,24444,East,115,Zentra,Garden Tools,Gardening,Item C_6,201.6061,4,119.3517
2024,1,2,2024-02-01 0:00,84,ABCX,16434,North,120,Trion,Plants,Gardening,Item F_2,28.7199,5,12.559
2024,1,2,2024-02-01 0:00,46,CRYM,89860,East,133,Vetra,Pantry,Food,Item A_7,20.7272,4,11.7832
2024,1,2,2024-02-01 0:00,1,MTMA,49251,North,140,Quanta,Pantry,Food,Item D_9,27.3671,4,8.6835
2024,1,2,2024-02-02 0:00,1,MTMA,49251,North,1,Zentra,Shirts,Apparel,Item P,190.2436,4,106.1813
2024,1,2,2024-02-02 0:00,71,LSYH,89550,West,24,Solvo,Safety Gear,Tools,Item J_6,42.7336,4,19.24
2024,1,2,2024-02-02 0:00,11,XGOY,27482,North,71,Vetra,Team Sports,Sports,Item E_4,151.1952,5,49.1722
2024,1,2,2024-02-02 0:00,46,CRYM,89860,East,71,Vetra,Team Sports,Sports,Item E_4,151.1952,4,49.1722
2024,1,2,2024-02-02 0:00,84,ABCX,16434,North,81,Fynix,Team Sports,Sports,Item G_7,163.7382,5,64.966
2024,1,2,2024-02-02 0:00,81,OBQH,91812,East,98,Vetra,Decor,Gardening,Item J_8,132.6104,2,40.1288
2024,1,2,2024-02-02 0:00,40,ILBC,24444,East,106,Lumix,Garden Tools,Gardening,Item I_7,157.1922,5,80.1618
2024,1,2,2024-02-02 0:00,54,XPLF,72961,South,127,Trion,Plants,Gardening,Item P_10,152.5194,5,52.0125
2024,1,2,2024-02-02 0:00,45,IEQX,84350,West,150,Kryta,Beverages,Food,Item K_10,8.0396,1,2.842
2024,1,2,2024-02-02 0:00,23,NAAP,81228,East,152,Zentra,Beverages,Food,Item S_10,8.5547,1,2.5957
2024,1,2,2024-02-03 0:00,1,MTMA,49251,North,10,Kryta,Shirts,Apparel,Item J,205.0603,4,135.828
2024,1,2,2024-02-03 0:00,46,CRYM,89860,East,33,Novex,Safety Gear,Tools,Item T_2,82.69,4,49.56
2024,1,2,2024-02-03 0:00,11,XGOY,27482,North,47,Zentra,Power Tools,Tools,Item L_2,159.7921,4,63.4684
2024,1,2,2024-02-03 0:00,81,OBQH,91812,East,54,Kryta,Fitness,Sports,Item P_8,122.0383,5,51.3716
2024,1,2,2024-02-03 0:00,45,IEQX,84350,West,90,Lumix,Decor,Gardening,Item R_5,166.6272,1,83.7012
2024,1,2,2024-02-03 0:00,54,XPLF,72961,South,93,Lumix,Decor,Gardening,Item D_5,145.4622,3,48.1134
2024,1,2,2024-02-03 0:00,23,NAAP,81228,East,105,Dexon,Decor,Gardening,Item Q_5,112.0674,5,53.7075
2024,1,2,2024-02-03 0:00,40,ILBC,24444,East,113,Quanta,Garden Tools,Gardening,Item L_3,145.7347,5,73.5525
2024,1,2,2024-02-03 0:00,84,ABCX,16434,North,139,Dexon,Pantry,Food,Item S_8,14.7594,1,4.5837
2024,1,2,2024-02-03 0:00,71,LSYH,89550,West,149,Kryta,Beverages,Food,Item J_13,14.1299,4,5.194
2024,1,2,2024-02-04 0:00,84,ABCX,16434,North,6,Lumix,Shirts,Apparel,Item G,200.3382,2,79.815
2024,1,2,2024-02-04 0:00,54,XPLF,72961,South,7,Fynix,Shirts,Apparel,Item F,67.681,5,48.73
2024,1,2,2024-02-04 0:00,40,ILBC,24444,East,8,Quanta,Shirts,Apparel,Item K,57.6079,5,35.784
2024,1,2,2024-02-04 0:00,46,CRYM,89860,East,27,Fynix,Safety Gear,Tools,Item O_2,193.5454,1,124.685
2024,1,2,2024-02-04 0:00,11,XGOY,27482,North,28,Kryta,Safety Gear,Tools,Item K_2,148.4195,4,78.4196
2024,1,2,2024-02-04 0:00,45,IEQX,84350,West,45,Novex,Power Tools,Tools,Item L,85.96,2,45.13
2024,1,2,2024-02-04 0:00,23,NAAP,81228,East,71,Vetra,Team Sports,Sports,Item E_4,151.1952,4,49.1722
2024,1,2,2024-02-04 0:00,81,OBQH,91812,East,129,Dexon,Pantry,Food,Item N_5,17.6154,3,7.227
2024,1,2,2024-02-04 0:00,71,LSYH,89550,West,130,Quanta,Pantry,Food,Item S_7,14.6878,1,10.332
2024,1,2,2024-02-04 0:00,1,MTMA,49251,North,142,Zentra,Pantry,Food,Item S_9,9.2718,1,5.7974
